theta_deg,sum_db,diff_db
62.0000,-46.362232,-26.238863
62.2500,-47.018085,-26.048611
62.5000,-47.750057,-25.873390
62.7500,-48.560467,-25.712225
63.0000,-49.446114,-25.564415
63.2500,-50.391579,-25.429268
63.5000,-51.357998,-25.306046
63.7500,-52.264156,-25.194111
64.0000,-52.974758,-25.092896
64.2500,-53.320766,-25.001759
64.5000,-53.189499,-24.920094
64.7500,-52.613617,-24.847427
65.0000,-51.742195,-24.783115
65.2500,-50.735901,-24.726896
65.5000,-49.706425,-24.678095
65.7500,-48.716522,-24.636303
66.0000,-47.791534,-24.601089
66.2500,-46.940380,-24.572077
66.5000,-46.162735,-24.548851
66.7500,-45.455444,-24.531025
67.0000,-44.812508,-24.518150
67.2500,-44.229050,-24.510059
67.5000,-43.699337,-24.506235
67.7500,-43.219032,-24.506386
68.0000,-42.783829,-24.510353
68.2500,-42.389732,-24.517677
68.5000,-42.033657,-24.528141
68.7500,-41.712757,-24.541510
69.0000,-41.424263,-24.557529
69.2500,-41.166054,-24.575871
69.5000,-40.936085,-24.596355
69.7500,-40.732544,-24.618763
70.0000,-40.553970,-24.642942
70.2500,-40.398750,-24.668552
70.5000,-40.265774,-24.695465
70.7500,-40.153778,-24.723585
71.0000,-40.061958,-24.752659
71.2500,-39.989037,-24.782501
71.5000,-39.934376,-24.813046
71.7500,-39.897152,-24.844072
72.0000,-39.876534,-24.875460
72.2500,-39.872017,-24.907131
72.5000,-39.882946,-24.938885
72.7500,-39.908737,-24.970701
73.0000,-39.948925,-25.002354
73.2500,-40.003082,-25.033930
73.5000,-40.070576,-25.065153
73.7500,-40.151222,-25.096031
74.0000,-40.244465,-25.126526
74.2500,-40.350067,-25.156456
74.5000,-40.467625,-25.185879
74.7500,-40.596813,-25.214657
75.0000,-40.737228,-25.242767
75.2500,-40.888824,-25.270176
75.5000,-41.051067,-25.296860
75.7500,-41.223885,-25.322704
76.0000,-41.406929,-25.347788
76.2500,-41.599850,-25.371986
76.5000,-41.802502,-25.395357
76.7500,-42.014557,-25.417879
77.0000,-42.235928,-25.439470
77.2500,-42.465851,-25.460176
77.5000,-42.704548,-25.480013
77.7500,-42.951466,-25.498993
78.0000,-43.206200,-25.517025
78.2500,-43.468643,-25.534199
78.5000,-43.738194,-25.550446
78.7500,-44.014492,-25.565937
79.0000,-44.296894,-25.580502
79.2500,-44.584854,-25.594227
79.5000,-44.878029,-25.607140
79.7500,-45.175484,-25.619295
80.0000,-45.476688,-25.630638
80.2500,-45.780403,-25.641212
80.5000,-46.086128,-25.651154
80.7500,-46.392387,-25.660282
81.0000,-46.698509,-25.668762
81.2500,-47.002567,-25.676615
81.5000,-47.304325,-25.683792
81.7500,-47.600788,-25.690407
82.0000,-47.891640,-25.696487
82.2500,-48.174919,-25.701944
82.5000,-48.448814,-25.706997
82.7500,-48.711594,-25.711506
83.0000,-48.962173,-25.715561
83.2500,-49.198341,-25.719193
83.5000,-49.419304,-25.722385
83.7500,-49.624039,-25.725235
84.0000,-49.810329,-25.727810
84.2500,-49.979187,-25.729992
84.5000,-50.129990,-25.731876
84.7500,-50.262276,-25.733492
85.0000,-50.376621,-25.734879
85.2500,-50.473206,-25.736084
85.5000,-50.552883,-25.737019
85.7500,-50.618263,-25.737801
86.0000,-50.668865,-25.738401
86.2500,-50.706779,-25.738873
86.5000,-50.734905,-25.739222
86.7500,-50.752316,-25.739552
87.0000,-50.761951,-25.739706
87.2500,-50.765053,-25.739788
87.5000,-50.763317,-25.739819
87.7500,-50.758247,-25.739832
88.0000,-50.750000,-25.739761
88.2500,-50.740463,-25.739738
88.5000,-50.730751,-25.739738
88.7500,-50.720692,-25.739658
89.0000,-50.711838,-25.739565
89.2500,-50.704208,-25.739529
89.5000,-50.698265,-25.739477
89.7500,-50.694275,-25.739433
90.0000,-50.693378,-25.739456
