theta_deg,sum_db,diff_db
67.2500,-39.118176,-29.041767
67.5000,-38.912388,-29.008545
67.7500,-38.718437,-28.967440
68.0000,-38.535465,-28.918703
68.2500,-38.362762,-28.862150
68.5000,-38.199421,-28.798094
68.7500,-38.044724,-28.726753
69.0000,-37.898201,-28.648443
69.2500,-37.759109,-28.563326
69.5000,-37.627003,-28.471889
69.7500,-37.501389,-28.374538
70.0000,-37.381771,-28.271799
70.2500,-37.267925,-28.163977
70.5000,-37.159279,-28.051584
70.7500,-37.055599,-27.935312
71.0000,-36.956470,-27.815502
71.2500,-36.861801,-27.692663
71.5000,-36.771210,-27.567369
71.7500,-36.684490,-27.440022
72.0000,-36.601509,-27.311096
72.2500,-36.521965,-27.181114
72.5000,-36.445740,-27.050383
72.7500,-36.372658,-26.919386
73.0000,-36.302582,-26.788364
73.2500,-36.235336,-26.657888
73.5000,-36.170918,-26.528042
73.7500,-36.109047,-26.399195
74.0000,-36.049770,-26.271660
74.2500,-35.992844,-26.145538
74.5000,-35.938293,-26.021185
74.7500,-35.885998,-25.898674
75.0000,-35.835968,-25.778208
75.2500,-35.787991,-25.659925
75.5000,-35.742107,-25.543957
75.7500,-35.698185,-25.430328
76.0000,-35.656162,-25.319252
76.2500,-35.616051,-25.210655
76.5000,-35.577751,-25.104696
76.7500,-35.541233,-25.001400
77.0000,-35.506321,-24.900734
77.2500,-35.473209,-24.802773
77.5000,-35.441666,-24.707520
77.7500,-35.411667,-24.615009
78.0000,-35.383263,-24.525135
78.2500,-35.356258,-24.437973
78.5000,-35.330704,-24.353436
78.7500,-35.306522,-24.271612
79.0000,-35.283741,-24.192345
79.2500,-35.262226,-24.115646
79.5000,-35.241982,-24.041500
79.7500,-35.222935,-23.969894
80.0000,-35.205055,-23.900734
80.2500,-35.188343,-23.833969
80.5000,-35.172699,-23.769663
80.7500,-35.158104,-23.707621
81.0000,-35.144482,-23.647898
81.2500,-35.131874,-23.590435
81.5000,-35.120083,-23.535135
81.7500,-35.109268,-23.482027
82.0000,-35.099232,-23.431051
82.2500,-35.089973,-23.382072
82.5000,-35.081482,-23.335218
82.7500,-35.073746,-23.290293
83.0000,-35.066620,-23.247301
83.2500,-35.060200,-23.206217
83.5000,-35.054329,-23.166958
83.7500,-35.048985,-23.129543
84.0000,-35.044308,-23.093950
84.2500,-35.040012,-23.060055
84.5000,-35.036160,-23.027863
84.7500,-35.032726,-22.997343
85.0000,-35.029694,-22.968475
85.2500,-35.027031,-22.941244
85.5000,-35.024742,-22.915546
85.7500,-35.022648,-22.891418
86.0000,-35.020905,-22.868788
86.2500,-35.019421,-22.847672
86.5000,-35.018028,-22.828022
86.7500,-35.016949,-22.809887
87.0000,-35.016026,-22.793114
87.2500,-35.015293,-22.777750
87.5000,-35.014633,-22.763796
87.7500,-35.014050,-22.751228
88.0000,-35.013657,-22.739992
88.2500,-35.013283,-22.730148
88.5000,-35.012978,-22.721668
88.7500,-35.012775,-22.714464
89.0000,-35.012604,-22.708572
89.2500,-35.012478,-22.704018
89.5000,-35.012428,-22.700756
89.7500,-35.012417,-22.698803
90.0000,-35.012383,-22.698170
