row,col,sum_amp,sum_phase_deg,diff_amp,diff_phase_deg
9,7,0.12845758,45.000038,0.15436244,-128.258461
9,8,0.17533336,-44.999997,0.19912166,144.662542
9,9,0.22789644,-134.999984,0.24255037,50.855129
9,10,0.28343497,135.000036,0.31114174,-50.299203
9,11,0.33845673,45.000004,0.40717410,-146.021362
9,12,0.38902983,-44.999981,0.47629731,127.362827
9,13,0.43121568,-134.999992,0.43691504,45.385639
9,14,0.46153301,134.999997,0.31457194,-37.895701
9,15,0.47738503,45.000003,0.31658908,-127.505823
9,16,0.47738503,-45.000003,0.31658912,-52.494161
9,17,0.46153301,-134.999997,0.31457186,-142.104316
9,18,0.43121562,134.999994,0.43691526,134.614355
9,19,0.38902978,44.999981,0.47629734,52.637181
9,20,0.33845670,-45.000002,0.40717413,-33.978643
9,21,0.28343491,-135.000036,0.31114187,-129.700791
9,22,0.22789639,134.999981,0.24255039,129.144899
9,23,0.17533328,44.999997,0.19912162,35.337456
9,24,0.12845752,-45.000035,0.15436236,-51.741530
9,25,0.08899896,-135.000017,0.11792333,-136.425399
9,26,0.05766527,134.999945,0.07883429,144.873313
9,27,0.03426011,45.000015,0.04746585,62.483958
9,28,0.01793083,-45.000023,0.02285930,-40.585713
9,29,0.00749707,-135.000055,0.01025307,-155.647982
9,30,0.00179853,135.000016,0.00246956,118.673799
9,31,0.00000001,-135.000023,0.00000001,-141.190827
10,0,0.00000002,135.000022,0.00000002,-37.425086
10,1,0.00223686,-135.000017,0.00307148,61.326227
10,2,0.00932411,135.000055,0.01275180,-24.352019
10,3,0.02230060,45.000020,0.02843035,-139.414343
10,4,0.04260934,-45.000016,0.05903337,117.516045
10,5,0.07171840,-134.999943,0.09804638,35.126689
10,6,0.11068815,135.000019,0.14666151,-43.574596
10,7,0.15976278,45.000036,0.19198071,-128.258468
10,8,0.21806220,-44.999997,0.24764778,144.662559
10,9,0.28343496,-134.999983,0.30166019,50.855127
10,10,0.35250820,135.000036,0.38696711,-50.299198
10,11,0.42093885,45.000003,0.50640268,-146.021367
10,12,0.48383663,-44.999980,0.59237140,127.362828
10,13,0.53630318,-134.999991,0.54339140,45.385632
10,14,0.57400882,134.999998,0.39123319,-37.895724
10,15,0.59372402,45.000002,0.39374198,-127.505817
10,16,0.59372402,-45.000002,0.39374198,-52.494169
10,17,0.57400882,-134.999998,0.39123318,-142.104293
10,18,0.53630312,134.999993,0.54339169,134.614355
10,19,0.48383661,44.999983,0.59237143,52.637178
10,20,0.42093880,-45.000003,0.50640272,-33.978633
10,21,0.35250814,-135.000036,0.38696731,-129.700795
10,22,0.28343488,134.999983,0.30166015,129.144890
10,23,0.21806211,44.999997,0.24764771,35.337448
10,24,0.15976270,-45.000036,0.19198062,-51.741521
10,25,0.11068806,-135.000019,0.14666142,-136.425389
10,26,0.07171833,134.999943,0.09804632,144.873316
10,27,0.04260932,45.000016,0.05903336,62.483964
10,28,0.02230059,-45.000024,0.02843033,-40.585646
10,29,0.00932411,-135.000055,0.01275180,-155.647987
10,30,0.00223684,135.000017,0.00307146,118.673758
10,31,0.00000002,-135.000022,0.00000002,-142.574910
11,0,0.00000002,135.000024,0.00000002,-36.075134
11,1,0.00267108,-135.000018,0.00366779,61.326256
11,2,0.01113415,135.000054,0.01522727,-24.352023
11,3,0.02662971,45.000020,0.03394955,-139.414390
11,4,0.05088087,-45.000015,0.07049327,117.516043
11,5,0.08564072,-134.999945,0.11707968,35.126689
11,6,0.13217546,135.000018,0.17513224,-43.574595
11,7,0.19077671,45.000035,0.22924894,-128.258475
11,8,0.26039348,-44.999998,0.29572241,144.662551
11,9,0.33845673,-134.999982,0.36021999,50.855127
11,10,0.42093883,135.000034,0.46208712,-50.299199
11,11,0.50265354,45.000002,0.60470809,-146.021377
11,12,0.57776141,-44.999981,0.70736543,127.362823
11,13,0.64041302,-134.999992,0.64887715,45.385642
11,14,0.68543829,134.999996,0.46718133,-37.895742
11,15,0.70898063,45.000000,0.47017713,-127.505810
11,16,0.70898063,-45.000000,0.47017709,-52.494172
11,17,0.68543829,-134.999996,0.46718128,-142.104272
11,18,0.64041293,134.999992,0.64887757,134.614350
11,19,0.57776133,44.999981,0.70736543,52.637177
11,20,0.50265349,-45.000002,0.60470815,-33.978633
11,21,0.42093874,-135.000034,0.46208726,-129.700800
11,22,0.33845661,134.999984,0.36021999,129.144889
11,23,0.26039339,44.999995,0.29572237,35.337443
11,24,0.19077660,-45.000035,0.22924885,-51.741517
11,25,0.13217537,-135.000021,0.17513213,-136.425379
11,26,0.08564063,134.999945,0.11707959,144.873318
11,27,0.05088085,45.000018,0.07049325,62.483965
11,28,0.02662969,-45.000020,0.03394953,-40.585605
11,29,0.01113415,-135.000054,0.01522727,-155.647990
11,30,0.00267106,135.000018,0.00366776,118.673736
11,31,0.00000002,-135.000024,0.00000002,-143.924861
12,0,0.00000002,135.000021,0.00000002,-34.853241
12,1,0.00307021,-135.000015,0.00421588,61.326273
12,2,0.01279784,135.000056,0.01750260,-24.352022
12,3,0.03060879,45.000022,0.03902251,-139.414427
12,4,0.05848363,-45.000015,0.08102660,117.516043
12,5,0.09843739,-134.999945,0.13457405,35.126691
12,6,0.15192547,135.000020,0.20130101,-43.574606
12,7,0.21928309,45.000036,0.26350396,-128.258476
12,8,0.29930220,-44.999996,0.33991017,144.662555
12,9,0.38902985,-134.999984,0.41404514,50.855130
12,10,0.48383665,135.000037,0.53113348,-50.299193
12,11,0.57776141,45.000002,0.69506522,-146.021374
12,12,0.66409198,-44.999980,0.81306176,127.362824
12,13,0.73610525,-134.999993,0.74583416,45.385637
12,14,0.78785833,134.999997,0.53698880,-37.895752
12,15,0.81491842,45.000000,0.54043223,-127.505804
12,16,0.81491842,-45.000000,0.54043216,-52.494174
12,17,0.78785833,-134.999997,0.53698872,-142.104258
12,18,0.73610516,134.999993,0.74583463,134.614353
12,19,0.66409198,44.999980,0.81306192,52.637182
12,20,0.57776137,-45.000002,0.69506530,-33.978627
12,21,0.48383655,-135.000035,0.53113359,-129.700806
12,22,0.38902972,134.999984,0.41404513,129.144888
12,23,0.29930208,44.999998,0.33991010,35.337454
12,24,0.21928298,-45.000036,0.26350390,-51.741518
12,25,0.15192536,-135.000020,0.20130089,-136.425380
12,26,0.09843729,134.999942,0.13457398,144.873319
12,27,0.05848360,45.000015,0.08102659,62.483962
12,28,0.03060877,-45.000022,0.03902248,-40.585561
12,29,0.01279784,-135.000056,0.01750260,-155.648001
12,30,0.00307018,135.000018,0.00421585,118.673719
12,31,0.00000002,-135.000021,0.00000002,-145.146757
13,0,0.00000003,135.000021,0.00000003,-33.848860
13,1,0.00340313,-135.000017,0.00467308,61.326282
13,2,0.01418562,135.000056,0.01940058,-24.352011
13,3,0.03392796,45.000022,0.04325414,-139.414447
13,4,0.06482550,-45.000019,0.08981302,117.516038
13,5,0.10911178,-134.999945,0.14916712,35.126689
13,6,0.16840005,135.000020,0.22312984,-43.574611
13,7,0.24306179,45.000037,0.29207795,-128.258485
13,8,0.33175809,-44.999998,0.37676954,144.662556
13,9,0.43121570,-134.999983,0.45894363,50.855129
13,10,0.53630318,135.000036,0.58872873,-50.299190
13,11,0.64041300,45.000002,0.77043701,-146.021376
13,12,0.73610516,-44.999980,0.90122907,127.362820
13,13,0.81592733,-134.999994,0.82671125,45.385638
13,14,0.87329244,134.999997,0.59521900,-37.895769
13,15,0.90328696,45.000000,0.59903585,-127.505803
13,16,0.90328696,-45.000000,0.59903581,-52.494184
13,17,0.87329244,-134.999997,0.59521897,-142.104253
13,18,0.81592725,134.999994,0.82671163,134.614353
13,19,0.73610516,44.999980,0.90122907,52.637180
13,20,0.64041295,-45.000002,0.77043718,-33.978626
13,21,0.53630305,-135.000036,0.58872897,-129.700806
13,22,0.43121553,134.999983,0.45894365,129.144879
13,23,0.33175794,44.999998,0.37676944,35.337445
13,24,0.24306169,-45.000037,0.29207782,-51.741517
13,25,0.16839993,-135.000020,0.22312972,-136.425376
13,26,0.10911168,134.999942,0.14916701,144.873318
13,27,0.06482548,45.000016,0.08981301,62.483971
13,28,0.03392793,-45.000022,0.04325412,-40.585545
13,29,0.01418562,-135.000056,0.01940058,-155.647999
13,30,0.00340311,135.000017,0.00467304,118.673711
13,31,0.00000003,-135.000021,0.00000003,-146.151134
14,0,0.00000003,135.000022,0.00000003,-33.136066
14,1,0.00364240,-135.000018,0.00500164,61.326290
14,2,0.01518297,135.000055,0.02076458,-24.352006
14,3,0.03631332,45.000021,0.04629526,-139.414465
14,4,0.06938316,-45.000015,0.09612749,117.516045
14,5,0.11678308,-134.999943,0.15965456,35.126687
14,6,0.18023969,135.000020,0.23881737,-43.574614
14,7,0.26015064,45.000037,0.31261297,-128.258480
14,8,0.35508288,-44.999997,0.40325891,144.662553
14,9,0.46153298,-134.999984,0.49121048,50.855133
14,10,0.57400882,135.000036,0.63012029,-50.299196
