theta_deg,sum_db,diff_db
73.5000,-74.288589,-21.976368
73.7500,-74.436447,-21.961559
74.0000,-74.611855,-21.946518
74.2500,-74.836746,-21.931189
74.5000,-75.086861,-21.915636
74.7500,-75.372787,-21.900023
75.0000,-75.697929,-21.884291
75.2500,-76.062164,-21.868500
75.5000,-76.461655,-21.852732
75.7500,-76.917030,-21.837013
76.0000,-77.410545,-21.821297
76.2500,-77.959808,-21.805771
76.5000,-78.567497,-21.790348
76.7500,-79.231575,-21.775114
77.0000,-79.989288,-21.760044
77.2500,-80.814140,-21.745260
77.5000,-81.742188,-21.730682
77.7500,-82.778717,-21.716364
78.0000,-83.985001,-21.702387
78.2500,-85.397079,-21.688669
78.5000,-87.099495,-21.675301
78.7500,-89.152000,-21.662218
79.0000,-91.848511,-21.649513
79.2500,-95.791740,-21.637188
79.5000,-103.034622,-21.625185
79.7500,-114.040062,-21.613548
80.0000,-99.224480,-21.602264
80.2500,-94.123955,-21.591398
80.5000,-91.000336,-21.580849
80.7500,-88.736832,-21.570705
81.0000,-86.955856,-21.560934
81.2500,-85.564651,-21.551533
81.5000,-84.335434,-21.542494
81.7500,-83.338150,-21.533815
82.0000,-82.447502,-21.525496
82.2500,-81.658508,-21.517553
82.5000,-80.969849,-21.509897
82.7500,-80.355003,-21.502632
83.0000,-79.793098,-21.495697
83.2500,-79.296577,-21.489096
83.5000,-78.843002,-21.482847
83.7500,-78.415993,-21.476881
84.0000,-78.062317,-21.471199
84.2500,-77.718758,-21.465853
84.5000,-77.392578,-21.460798
84.7500,-77.099701,-21.456030
85.0000,-76.831154,-21.451546
85.2500,-76.587662,-21.447296
85.5000,-76.375031,-21.443365
85.7500,-76.160019,-21.439659
86.0000,-75.978195,-21.436235
86.2500,-75.810867,-21.433048
86.5000,-75.641426,-21.430092
86.7500,-75.504623,-21.427322
87.0000,-75.378487,-21.424837
87.2500,-75.267059,-21.422567
87.5000,-75.163162,-21.420513
87.7500,-75.063774,-21.418663
88.0000,-74.987801,-21.417038
88.2500,-74.916801,-21.415575
88.5000,-74.847450,-21.414297
88.7500,-74.800995,-21.413260
89.0000,-74.754776,-21.412418
89.2500,-74.722519,-21.411747
89.5000,-74.704597,-21.411278
89.7500,-74.698273,-21.411015
90.0000,-74.689857,-21.410894
